gene_id,B1_fpkm_CL,B2_fpkm_CL,B3_fpkm_CL,B4_fpkm_CL,B5_fpkm_CL,B6_fpkm_CL,B7_fpkm_CL,B8_fpkm_CL,B9_fpkm_CL,B10_fpkm_MO,B11_fpkm_MO,B12_fpkm_MO,B13_fpkm_MO,B14_fpkm_MO,B15_fpkm_MO,B16_fpkm_MO,B17_fpkm_MO,B18_fpkm_MO,B19_fpkm_MI,B20_fpkm_MI,B21_fpkm_MI,B22_fpkm_MI,B23_fpkm_MI,B24_fpkm_MI,B25_fpkm_MI,B26_fpkm_MI,B27_fpkm_MI,C1_fpkm_CL,C2_fpkm_CL,C3_fpkm_CL,C4_fpkm_CL,C5_fpkm_CL,C6_fpkm_CL,C7_fpkm_CL,C8_fpkm_CL,C9_fpkm_CL,C10_fpkm_MO,C11_fpkm_MO,C12_fpkm_MO,C13_fpkm_MO,C14_fpkm_MO,C15_fpkm_MO,C16_fpkm_MO,C17_fpkm_MO,C18_fpkm_MO,C19_fpkm_MI,C20_fpkm_MI,C21_fpkm_MI,C22_fpkm_MI,C23_fpkm_MI,C24_fpkm_MI,C25_fpkm_MI,C26_fpkm_MI,C27_fpkm_MI
CCDC186,0.33468851,0.20632908,0.56970232,0.20279507,0.44362712,0.86104905,0.59378555,0.19220111,1.04418352,,,,,,,,,,0.04240419,0.46429882,0.23516966,0.08882424,0.16437638,0.18881072,0.35667588,0.28525986,0.17456462,,,,,,,,,,,,,,,,,,,,,,,,,,,
FES,0.20764416,0.19577795,0.1330632,0.2723549,0.11656833,0.16759328,0.13335406,0.04489168,0.12194298,,,,,,,,,,0.11142207,0.09682545,0.0343298,0.15559754,0.14397286,0.1543493,0.03471143,0.06477631,0.05096549,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRG1,3.25007919,4.25404523,5.27032848,3.67601514,3.74604834,5.47042386,5.16828389,2.30462102,2.93907639,2.61496809,2.84650229,2.38656192,2.16680532,1.0411949,3.19366645,3.29323929,2.1777874,1.35962287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWC22,12.9178202,12.8511143,12.5325246,14.350966,11.1112362,8.47648285,24.3934826,9.88257453,17.6428813,,,,,,,,,,4.21456246,5.80130865,7.2717773,12.5361333,6.09929912,13.7116496,9.29580465,8.14858837,9.11454406,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRRS1L,6.47527926,5.65517182,4.40885352,7.84702571,2.00268462,11.1720212,7.73235913,11.4655278,7.32322773,2.90124419,14.0044884,57.5056712,29.1922222,2.98197808,7.14240248,14.7187213,17.9630625,24.183507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHBDD3,8.58204848,12.8810509,14.4859011,15.6262817,7.08821442,13.4829941,13.5837335,19.5551026,11.9881348,13.3729783,32.7016237,37.9767118,36.1145079,14.6778632,9.2963349,11.7903839,29.5698871,27.6648011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35583174,1.37844809,1.36137763,0.9927778,0.8883872,1.41338458,1.61068682,1.34520923,1.56365971,0.82781445,1.16080522,0.97483844,1.17238132,1.03552761,1.00449446,0.87392312,1.39125025,0.91655431,,,,,,,,,
,506.914557,577.37978,598.980132,528.025334,655.36966,453.567122,631.784039,537.162308,521.544643,,,,,,,,,,444.227738,398.189348,409.911648,429.145899,646.542791,542.840291,467.1038,450.678816,485.516319,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCRIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5129712,92.6546855,72.4082726,103.649081,53.8553368,62.2562256,77.7077436,92.8533496,80.1266313,84.5947531,102.493825,83.7044818,84.8837814,127.350172,82.5917664,97.0054663,107.814165,138.834311,,,,,,,,,
TTYH1,21.7487276,20.587269,31.7181178,15.9156572,19.7888729,15.4020296,31.4044698,17.7916529,25.565308,,,,,,,,,,15.7863981,17.0181487,17.4836868,14.2996061,13.0107624,13.0450339,19.6718081,27.0012089,19.7890192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.47426048,3.61538411,3.60823076,3.12569726,3.77250301,3.99068789,4.99176019,3.47317228,4.04086467,,,,,,,,,,2.3945792,3.30493064,3.29398873,2.67024818,2.97036524,2.96033051,4.12047338,3.50601635,3.46759976,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALG9,36.4987516,49.0622547,44.408353,49.2482073,34.9234618,33.1164798,52.6126519,45.8632904,55.2987191,57.0747065,67.7981173,68.9966493,46.9276619,50.4063803,36.9572176,47.7400501,60.1442273,46.8180468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.11699893,0.72303893,1.1661556,0.9475396,1.18445896,1.06737038,0.88415053,0.56448252,1.08031518,0.67039778,0.78426066,0.33414218,0.60297536,0.83513919,0.63364066,0.52531232,0.8779551,0.69999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLCF1,48.982133,52.4564288,46.2937748,50.6072396,51.9403599,43.1758223,59.6271441,42.3261985,44.8097958,,,,,,,,,,41.3897384,48.2372825,31.4727302,52.9591606,29.0854062,46.4819697,44.7802999,46.1011164,40.288897,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG101,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61245622,5.9443327,5.06698973,7.11161536,7.93105656,4.09442398,5.76386688,8.18267679,7.14698782,8.70928867,6.5010173,9.80640707,7.45625316,7.88305225,9.13491682,5.29695189,8.28507897,8.35033323,,,,,,,,,
,30.0970883,30.671517,31.8150615,22.5299824,29.0086472,29.7039143,37.7199637,23.8711745,37.3738517,,,,,,,,,,22.3357248,25.2151062,19.901751,32.8455048,14.0520132,21.7039283,23.7058906,28.6738871,20.4285369,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVS,0.67645181,1.58864617,0.20470173,1.31160607,0.23910181,2.65188465,3.76302231,0.53275205,0.40198846,0.80553819,0.19385565,0.14453978,0.27216924,0.54450162,0.17402777,1.85827063,0.2382913,0.61171283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.8588644,2.75877911,3.50007924,3.57087203,0.98556433,3.23879126,0.78923928,4.64950093,0.81621311,,,,,,,,,,3.62865105,5.56676444,4.09578255,1.60789362,10.7119298,2.76534797,4.07609569,3.12955459,6.11883809,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAN2C1,15.5706858,12.3316011,15.7348614,17.4092805,11.4492765,19.2147195,10.609349,22.6089363,14.4671626,,,,,,,,,,23.9611924,23.9655576,20.4973223,15.503901,25.9895492,19.7480282,18.5180832,18.0823056,18.2105814,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPLN3,8.41144481,7.93698226,10.8698771,13.896248,8.28234235,9.21120438,5.99735761,13.406904,6.21253051,,,,,,,,,,13.4409797,11.3966723,12.06188,12.8473727,16.8954918,11.3885305,11.7487802,9.10374104,14.9343385,,,,,,,,,,,,,,,,,,,,,,,,,,,
PANK3,0.7243736,0.7677741,1.48827563,1.19507745,1.17239585,1.5444264,1.51234092,1.24941464,1.11015039,1.19493469,1.44037586,1.07395172,1.77767754,1.22280649,3.83109512,2.75719463,1.37490991,1.39973484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.43606254,9.81326656,13.960443,10.3358275,6.35588531,6.83746442,18.8274509,25.2797073,12.2010738,27.5210846,54.3050462,46.3689082,25.4605041,17.5679025,13.1122399,24.1528615,23.8056953,45.4181614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERP2,3.0709622,2.63166773,2.45178818,3.25171623,4.59595424,3.6714835,2.73456749,2.72163149,5.46320419,,,,,,,,,,2.38416896,2.15816228,1.6323924,3.62999223,1.96821157,3.45998213,2.95033821,3.43214817,1.52675747,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAIAP2,6.84520729,11.0293875,10.5454859,14.4539677,6.5162582,9.60577152,8.74735202,16.2480821,10.6780668,10.0114859,47.3069566,34.7487541,19.3034451,8.32756229,9.30147311,14.7303967,19.6366411,23.5167345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRPM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29740494,2.56200107,2.91954658,1.32035019,5.68328905,2.88674119,2.30280225,1.93941014,3.11537147,,,,,,,,,,2.62768341,2.03065176,2.18812539,1.23354813,1.48558568,2.39301948,1.36025405,2.14478229,1.38331011
HDC,960.368832,1100.84516,1114.01017,826.36491,1221.47478,1025.39125,1330.22393,945.025665,1058.39089,,,,,,,,,,943.370076,859.814893,976.376851,951.598659,860.546497,1138.36854,1024.2415,956.267143,935.649488,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.53551102,3.92078699,4.91839719,4.51017628,5.55759806,3.46289156,8.61529419,4.92386699,6.0996368,3.53435098,2.53984934,2.15796552,4.14638944,5.0537303,4.51771873,4.87424513,4.24741888,2.86285829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KA5,3.08516499,2.49220417,2.99397379,2.37216444,3.68512716,3.37123208,1.58737101,2.83474141,3.0092902,,,,,,,,,,2.12065036,2.58622137,2.09304667,1.8069705,2.48009165,2.49666098,2.62019825,2.68662145,1.62763582,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABHD17A,1.15895283,0.62873561,0.25251252,1.07863263,0.54073652,0.86325108,0.60735477,1.15007079,0.52067207,,,,,,,,,,1.12770346,0.91872279,0.69490423,1.18110275,2.07643907,0.92056459,1.71265847,0.63218705,1.62483944,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP6V0B,3.39119589,2.18596854,2.58173595,2.57246479,1.65289998,2.71720067,3.0009271,2.2740835,3.17773595,,,,,,,,,,2.36386138,1.80160721,2.66431235,2.02105757,2.57133874,2.16952779,1.94999963,1.8119717,2.43281738,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTC3,232.117748,273.257071,260.726456,144.088495,289.708412,255.767839,338.850104,226.93283,220.935176,,,,,,,,,,154.188147,187.815677,185.52022,182.835588,140.836838,198.861263,190.481177,237.785631,235.657764,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDE4D,1210.63883,1452.0225,1369.37205,1007.48073,1547.6073,1163.55447,2242.2616,978.605863,1453.6456,,,,,,,,,,908.041959,949.929065,1024.1549,1288.86798,612.497337,945.681329,936.259557,1402.01955,967.871551,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAIAP2L2,14.8872471,14.2466924,14.7785538,16.4256789,14.0939861,14.9034009,16.7414975,18.9931829,16.8098688,15.1087714,22.9617916,17.5405643,18.315474,17.1496171,17.2723389,14.7311699,20.4840558,15.9637784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPAR3,15.4888746,16.2097412,15.7663485,14.746325,14.8015485,14.4984594,19.2394406,15.8508075,16.6961075,,,,,,,,,,15.6287039,12.7929696,15.1193061,15.1872538,14.3395894,15.7386353,14.2330775,13.1399083,13.2159843,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.74517694,4.6238786,3.89094106,3.56154568,6.65490462,5.25069192,3.50950172,7.24324208,3.53393423,4.89969734,4.68274157,5.26583328,7.76003067,5.97104345,4.21756585,4.99111561,11.6773767,7.61591396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANO9,3.61957456,3.43635382,4.43605783,4.66708518,2.34128684,3.76028851,3.83322851,5.18820562,3.2070955,,,,,,,,,,6.60370933,5.91076203,4.98487282,3.84244989,8.04938213,4.83531835,3.87450636,4.30531087,6.94737548,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD274,22.202302,25.7451504,21.3557403,14.8622059,20.4601513,15.8017916,19.911467,22.1001472,13.1939468,,,,,,,,,,11.2519016,14.8763297,18.3243956,10.1011752,13.9159258,17.1773849,17.7769592,22.0271719,12.5727125,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRC2,45.6196417,46.362054,63.2236927,68.0615435,38.1476977,52.1767618,30.3135794,78.8724125,36.015611,,,,,,,,,,91.3088156,130.008059,104.770379,39.3679245,130.305184,75.3581687,69.7826168,63.38613,75.2149354,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN1,12.5311528,15.4504327,9.52425408,15.1151656,7.88006881,14.4235353,7.79514325,24.5007126,9.63750151,,,,,,,,,,24.2211265,16.6331227,21.4324315,18.097939,37.8999946,13.546766,14.3551032,12.2535771,25.4140726,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMT2A,55.5644913,65.3948545,56.5030153,47.397177,78.0502054,50.7441869,81.73916,65.1439713,64.6136894,,,,,,,,,,62.5360791,59.0629867,41.9157776,59.3689003,40.6861977,55.5273356,58.4457774,53.9872315,50.8860493,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC35B1,17.0665869,18.8202945,16.1948279,15.4402082,20.0084443,15.2124415,19.9983188,12.7072506,18.5900148,,,,,,,,,,15.5088624,14.7535978,12.2675522,18.6250634,9.82711855,14.8402784,14.1112058,15.827939,12.9224899,,,,,,,,,,,,,,,,,,,,,,,,,,,
RABL3,4.39057049,3.97439912,4.99499389,3.44834251,5.59866819,4.35754244,7.22064963,3.47246462,9.98739835,,,,,,,,,,2.47858865,2.15878141,2.23893527,6.25389252,2.79506826,2.55840838,3.15882467,4.58952454,1.66967434,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIEF1,0.07653511,0.28309461,0.13896218,0.07419887,0.32462949,0.22502965,0.58491695,0.07032274,0.57307042,,,,,,,,,,0.15514888,0.06067076,0.07170343,0.16249552,0,0,0,0.17395195,0.12773977,,,,,,,,,,,,,,,,,,,,,,,,,,,
B3GAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79852228,3.0155417,3.50784001,2.93453189,4.47544003,4.14565812,3.85592263,2.44257007,3.70860238,3.09030603,2.63098716,1.70112625,3.05117905,2.2707806,3.36722879,2.82518753,2.86784986,1.96895746,,,,,,,,,
NUPR1,6.44835538,3.65867208,5.62090393,3.678991,5.20398736,7.27062337,6.29255966,3.61788423,5.87517065,,,,,,,,,,3.09444109,3.1891751,4.30373598,3.24096982,4.19276686,4.84177055,4.94620398,4.9502068,5.19077766,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF304,19.5602094,11.0673863,15.3248803,13.2482152,13.0700044,11.1608519,18.4300552,8.86315193,16.2176676,,,,,,,,,,8.96236228,9.13351237,8.78613564,17.3512656,10.5278388,10.7625822,9.89909869,13.3980598,8.60888243,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC4A3,116.811715,118.722801,76.5247359,73.7629499,93.067218,94.0623952,165.447938,50.764227,143.410872,,,,,,,,,,70.078808,65.319659,48.8031483,79.0946962,55.3233054,75.5155481,95.9997528,86.8237691,61.1234793,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATP2B2,31.6137979,28.3156707,34.2917038,50.9391301,32.9899113,23.9739334,28.8336872,34.2335499,45.381948,,,,,,,,,,48.8099937,34.2581008,55.231997,67.1341795,56.5401414,49.0376078,47.7846325,50.8066363,57.516485,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1QB,22.2993877,21.1556846,18.9155171,24.1743771,19.6868763,22.2227695,14.3495189,26.19567,21.0967016,,,,,,,,,,31.7876227,26.2070649,24.1435783,18.2846697,27.2540965,24.1501097,24.3408756,23.7245195,30.5639144,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRPL2,18.3114548,21.5484842,22.894468,20.6737921,21.137882,26.1247037,19.3847397,27.7720797,18.686342,,,,,,,,,,32.6094249,34.5807257,29.0991147,22.7362279,32.78588,25.7339646,22.3523888,21.8104531,32.7289087,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDCP,0.59457156,0.90225726,0.49825072,0.35472135,0.58198165,0.67237231,0.6990758,0.7564293,1.08445217,,,,,,,,,,0.18542944,0.32630372,0.64273398,0.87394474,0.21564064,0.28897792,0.38992735,0.48510545,0.41984489,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.85241704,6.0453057,5.08705574,7.85767648,1.22021867,5.5899149,2.29417904,7.99883747,2.80964274,,,,,,,,,,14.8075544,14.4761862,20.8584389,3.13361232,20.2866742,8.17385586,5.63988098,8.94544415,11.0225456,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACOT8,2.57754158,1.81929575,1.72954819,3.11452341,1.50524588,2.03192347,1.10117362,2.74588048,1.67824401,,,,,,,,,,3.67270663,3.21295804,3.88471164,2.45866276,3.47851212,2.4782765,2.4770515,2.40559687,3.19533107,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.57013233,0.7640776,0.83263653,1.27367981,0.3417106,1.82207762,0.1894442,1.91320794,0.8661675,,,,,,,,,,2.51249816,2.47592285,1.53274882,0.92101471,2.92184839,1.14110036,0.91578358,1.08923895,1.96520042,,,,,,,,,,,,,,,,,,,,,,,,,,,
,168.813587,179.741541,178.841059,177.165431,189.520665,166.687642,188.127274,210.356759,191.305334,179.654502,316.551288,258.650574,209.335583,174.433468,204.843231,194.727514,209.304079,219.232682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,664.509769,617.40924,620.480732,548.31866,550.535124,576.326242,674.689839,441.630752,545.267175,,,,,,,,,,349.752157,413.748928,501.462193,643.601261,422.774749,567.992931,462.760961,495.543828,482.034899,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMP2,2.33602688,2.03194443,2.97772608,4.65353296,1.79844892,3.16762765,1.39749549,4.63095529,1.61735746,,,,,,,,,,5.83828642,6.62085704,5.23154093,2.47986775,7.60674639,2.78732827,3.81949485,2.99412046,5.59466918,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNIP2,2.71394309,2.53004471,2.59601101,2.86212303,1.67055623,3.25670464,1.09848951,2.5423083,1.89994371,,,,,,,,,,5.0722026,5.61460728,5.18444627,2.05187271,5.22238849,3.04714336,3.4236545,4.20250496,4.28661036,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWP1,1.33772819,1.68802482,1.41367664,2.52286386,0.97523178,2.14073037,0.98127743,2.9480262,0.99121421,,,,,,,,,,2.81771759,4.23348024,3.17235762,1.8195016,5.56808922,1.66969446,1.67311203,1.86068608,3.77642805,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTG2,5.54651027,6.99008719,4.77796341,4.93749928,3.54692695,4.08392808,5.30249524,7.91792918,5.81332571,7.01316705,8.97514209,9.53968522,8.76430788,6.40114556,5.97267056,7.92759404,10.4149838,10.4504046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRPF8,34.9631112,35.6479248,28.281553,35.0214921,29.2192818,25.6276397,37.0293911,29.4205043,32.3057109,53.7034036,33.4776534,39.4779373,31.6416646,44.6114268,35.7461462,37.83836,30.6820972,40.011341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBLL1,1.01408765,1.59133079,0.86203706,1.74282579,0.84071447,0.43369241,1.50976556,1.11812869,0.8743643,0.57174589,0.94317572,0.46193,0.55391323,0.33564416,0.42833369,0.89023998,1.02297419,0.4761916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USP42,1.44715537,1.82780649,1.05742883,0.85547608,1.08541686,2.040991,2.15801659,0.64862899,1.62978023,1.20043536,1.0974952,0.36955399,1.12665042,1.05559518,0.64835251,1.4607598,0.48957946,0.80434538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLAMF8,26.3080796,35.3003849,31.989861,38.2769436,22.1646839,24.4494785,8.00037447,46.4320851,23.1866377,,,,,,,,,,54.3453351,60.1839707,49.9322405,28.7356588,69.9175843,35.0591468,42.8630064,43.0177156,24.1266144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32864222,2.55388971,3.43307991,4.73382451,2.09539638,1.82887574,4.85658221,2.97866773,3.77133929,1.76167001,2.46565179,2.85522987,2.87530312,1.82719167,1.62801306,1.38120361,3.24587754,1.90275158,,,,,,,,,
HOXD1,2.11810922,2.67524405,1.96978891,1.10185319,4.10859203,1.82274019,2.25610825,1.37656761,2.44987603,,,,,,,,,,2.04214708,0.69619699,1.83919303,1.31621374,1.25847552,1.81859056,1.76176267,2.19179462,0.86224344,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLG2,6.88548506,6.21873651,8.45834462,12.4986913,5.48875984,8.39994186,7.35973176,14.5223966,6.56471634,,,,,,,,,,14.4094142,15.6304376,17.9088719,9.20071742,33.8830639,12.929785,8.472425,7.92511593,19.2975104,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC40,74.2039984,41.9990488,61.1621355,69.0091292,45.0726003,56.5640651,63.7644005,48.411718,52.5527103,41.8280904,39.2732612,34.4165844,50.3897367,46.2570351,38.8292831,40.1651373,51.5762053,29.1436492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROT,18.1556935,17.1023513,22.4819054,30.4857784,14.708672,30.8901728,11.4174935,23.0211483,16.7664292,10.9692855,13.3301046,10.156241,30.8169908,10.1040357,18.6758667,10.5648756,16.4527895,11.198475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARVG,6.15964486,4.36406512,6.44740961,4.9689234,4.82562235,4.79797806,4.91827036,4.41369399,5.24889622,,,,,,,,,,4.86883528,4.28161357,4.54341654,4.8797948,3.79278964,6.16145327,4.78987266,3.3954929,3.37573973,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISCH,49.1322897,53.3533091,49.6313467,59.056834,51.96302,57.3672622,78.9510062,98.3942611,46.8497241,56.8763512,165.66832,120.7782,61.5416596,49.2331985,63.177042,76.7184173,96.4028644,85.8928451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNKSR2,1.75041424,1.61541459,1.40828964,2.1542534,1.37820339,1.69498589,1.05280428,2.43657589,1.67428873,,,,,,,,,,2.59222151,2.25170963,2.50405445,1.93608446,2.06736267,1.85432677,1.67799816,2.27110773,2.15176521,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYS1,42.0466185,47.9071383,46.5069796,47.6565076,43.1611303,49.3297148,34.8418688,57.4103753,37.8692271,,,,,,,,,,64.0682698,71.5442774,61.3700136,47.5479513,48.0432477,51.5462576,51.020724,59.9350173,54.7588296,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHC4,60.7740745,51.8085308,72.3602924,60.0121609,61.1718934,80.2703689,48.4680383,133.876684,65.2514734,,,,,,,,,,113.212905,93.3894107,112.317903,57.2077583,128.766647,78.748368,77.2476965,74.415556,123.919916,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENND1C,1.24431279,1.17803885,1.45237892,0.3015825,2.33261999,1.3066238,0.41240688,1.51080464,0.69323034,0.55566124,0.46802652,1.04688901,0.47978684,1.15568583,0.48017828,0.61305266,0.98624178,0.11814887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYSL,24.7892406,30.4538468,19.7422038,10.8450117,19.4538058,20.5237675,27.0644167,11.3474322,17.0872,14.7705258,9.24549808,9.23593986,19.4917306,16.5238049,8.50936397,20.9873993,8.19255325,16.0429958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPCAL4,0.10304617,0.28342367,0.25905794,0.13063934,0.10926954,0.20198524,0.14712039,0.07283222,0.18794818,0.49952544,0.19876419,0.20155147,0.42417231,0.20613738,1.02778133,0.19881633,0.08795699,0.24686662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52439465,2.60581563,2.61424652,2.21730555,3.6401316,2.06170599,1.93489144,2.6454614,2.53903148,,,,,,,,,,4.86078928,1.7377328,3.77112861,3.12516225,3.36462194,1.2906488,2.69726084,3.40860026,9.83507633
COMMD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15632368,0.69731099,0.30902111,0.07187309,1.3593491,0.62855753,0.4792899,0.35190514,0.72230581,,,,,,,,,,0.43705936,0.40530698,0.38285461,0.46164273,0.21564711,0.19156427,0.06731387,0.35025284,0.09412538
PDE8A,1.48892543,2.4232404,1.56796672,1.6166929,1.89461711,1.63436384,1.04037132,1.80585108,0.96621174,1.31064229,2.15052786,1.95976579,3.52251174,1.85858505,1.73751146,2.09133947,3.19419596,2.17152177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSMEM2,0.08398126,0.10354569,0.0508273,0.13569621,0.02968441,0.05487176,0.03056304,0.02572149,0.10480413,0.16801225,0.22462638,0.20935325,0.28908981,0.1091995,0.1814861,0.38617788,0.02588581,0.10632152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP1R12C,3.99790195,0.98585208,1.45177072,0.88591212,0.96899457,7.50061152,6.23547506,2.72880497,3.84878699,1.14259588,1.83313188,0.68339632,2.57367851,0.44557787,1.97476332,1.28925899,1.37311867,1.30150357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CREBBP,45.7532786,39.4525002,47.1186014,48.8488249,37.7316236,44.6701172,31.0851222,42.4411252,34.4404299,28.7427317,28.3825513,26.4581705,52.0369749,29.8598104,22.6403133,22.6959169,54.8657052,22.8671953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNTN2,0.64030784,0.57017647,1.00111487,1.00011714,0.45265239,0.80186623,0.50488807,2.41870603,0.35514223,,,,,,,,,,2.01912058,1.63554702,2.16625157,1.43499568,2.26422673,1.41278092,0.47176396,1.13191272,1.1874401,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACNG7,29.5502067,44.4766247,40.3745553,60.6498323,57.5345792,48.8177374,31.614943,35.2335266,55.1306198,63.863161,70.3813053,62.6024458,53.9069087,31.8697954,140.318739,103.740505,49.4409974,87.3090095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26237367,2.12681575,2.31052541,1.90936011,1.85857341,1.03843785,2.13429523,2.95806817,2.93867793,3.07864565,2.50741859,4.26474457,2.85255544,2.22768056,3.50313148,2.33139456,2.23243102,2.32638801,,,,,,,,,
GREB1,38.6854666,42.0219227,37.456076,40.4151435,54.9383355,44.8641196,33.5266199,37.9623373,40.4987782,50.0228475,51.0194326,51.7040895,39.432181,53.1276407,48.6897146,42.0253383,46.8240772,40.5928324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDCBP,3.36395588,1.33133774,0.07540518,0.40262602,0,1.99443152,1.54162817,0.11447788,0.36279336,,,,,,,,,,0.67350864,0.16460916,0.1167255,0.79357589,0.26108014,0.8246958,0.51143334,0.12585562,0.38123553,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59277515,1.23319266,1.43013453,1.65239588,0.88171983,1.14949789,1.88788745,1.80196677,1.54246823,,,,,,,,,,2.69889623,1.88674222,2.31163792,2.63141688,2.6197611,1.84173626,1.68826601,1.78943912,2.65580155
ATP9A,38.4220541,37.3336296,34.2208074,33.6899249,39.3548802,29.4624512,38.4560626,30.293394,35.2016751,,,,,,,,,,31.2434771,31.6104695,25.1668726,30.2532711,28.5357744,35.468034,32.5055856,32.7717693,29.4550816,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNIP,1.92309038,1.32781431,1.22209126,1.23049595,2.52864953,1.168555,1.63768264,1.20155502,1.43994851,1.53892778,0.92587118,1.03550153,0.75827711,1.45032705,1.2467573,0.5788213,0.96027159,0.99334159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
